GEN_TPS_1	GEN_TPS_2	DispatchGen
Wolf_Ridge_Wind	3	112.5
Cedar_Bayou_2	4	749.0
Monticello_U3	7	0.0
Los_Vientos_Wind_III	10	200.0
San_Antonio_Area_LFG	2	26.8
Cedar_Bayou_1	7	745.0
Bull_Creek_Wind_Plant_U1	7	88.0
Buffalo_Gap_Wind_Farm_1	8	120.6
Hays_Energy_Facility_1	6	882.0
King_Mountain_Wind_SW	1	79.3
Leon_Creek_Peaking_2	6	0.0
Renewable_Energy_Alternatives_CCS1	8	2.0
Sandow_U5	12	0.0
Decker_Creek_G3	10	0.0
Pearsall_IC_Engine_Plant_D	11	0.0
Panhandle_Wind_2_U1	12	94.2
Bosque_County_CC_1	2	0.0
Jack_County_Generation_Facility_1	12	0.0
T_H_Wharton_3	6	0.0
Clear_Lake_Cogeneration_Ltd	9	384.9
Gregory_Power_Facility	11	388.5
Magic_Valley_Wind_(Redfish)_1A	1	99.8
Nacogdoches_Power	10	0.0
Lufkin_Biomass	2	0.0
Horse_Hollow_Wind_3	12	208.0
Cedro_Hill_Wind_1	8	75.0
Mountain_Creek_7	3	0.0
Camp_Springs_Wind_2	3	120.0
DeCordova_3	7	0.0
Sweetwater_Wind_4-4B	8	0.0
Papalote_Creek_Wind_Farm_II	10	200.1
Freeport_Energy_Center	4	63.4
Spinning_Spur_3_Wind_1	4	96.0
Guadalupe_Generating_Station_1	4	986.0
W_A_Parish_2	7	0.0
Green_Mountain_Wind_(Brazos)_U2	4	61.0
W_A_Parish_5	10	0.0
ExTex_La_Porte_Power_Station_AirPro_2	2	0.0
Powerlane_Plant_1	7	0.0
Stryker_Creek_1	4	0.0
Wise_County_Power_LP	10	0.0
Bastrop_Energy_Center_1	1	533.0
Sherbino_2_Wind	2	147.5
Sweetwater_Wind_2B	6	0.0
King_Mountain_Wind_NE	7	79.3
San_Antonio_Area_LFG	11	26.8
SunEdison_Valley_Road_Solar	7	9.9
Hays_Energy_Facility_1	9	882.0
W_A_Parish_6	8	0.0
Grandview_1_(Conway)_GV1A	6	107.4
King_Mountain_Wind_SW	8	79.3
Greens_Bayou_81	8	0.0
Langford_Wind_Power	6	155.0
Sam_Rayburn_10	9	190.0
Panhandle_Wind_2_U1	5	94.2
Big_Brown_1	2	0.0
Jack_County_Generation_Facility_1	3	0.0
Hydro_RCEC_LZ	9	0.0
Wolf_Hollow_Power_Proj_1	7	0.0
Forney_Energy_Center_1	4	0.0
Martin_Lake_3	11	0.0
Magic_Valley_Wind_(Redfish)_1A	8	99.8
Bryan_Atkins_7	3	0.0
Cedro_Hill_Wind_2	4	75.0
Panther_Creek_2	6	115.5
Texas_Big_Spring_Wind_B	1	0.0
Harbor_Wind	12	9.0
Decker_Creek_G2	1	0.0
Silas_Ray_9	9	0.0
Camp_Springs_Wind_2	4	120.0
Panhandle_Wind_1_U1	11	109.2
Papalote_Creek_Wind_Farm_II	3	200.1
Panda_Temple_1	9	0.0
Acacia_Solar	8	0.0
T_H_Wharton_GT_53	6	0.0
Coleto_Creek	5	0.0
Houston_Chemical_Complex_Battleground	1	52.6
T_H_Wharton_G_1	12	0.0
Guadalupe_Generating_Station_1	11	986.0
Champion_Wind_Farm	5	126.5
Leon_Creek_Peaking_2	2	0.0
C_R_Wing_Cogen_Plant	9	0.0
Jumbo_Road_Wind_1	8	146.2
ExTex_La_Porte_Power_Station_AirPro_2	9	0.0
Webberville_Solar	8	26.7
Bastrop_Energy_Center_1	6	533.0
Sherbino_2_Wind	11	147.5
Sweetwater_Wind_4-4B	7	0.0
Bobcat_Bluff_Wind	4	150.0
Dansby_1	8	0.0
Comanche_Peak_U1	7	1205.0
San_Antonio_Area_LFG	12	26.8
Lake_Hubbard_1	2	0.0
R_W_Miller_5	5	0.0
Los_Vientos_Wind_II	4	201.6
W_A_Parish_T1	7	0.0
Hydro_RCEC_LZ	7	0.0
J_K_Spruce_2	1	0.0
Big_Brown_1	9	0.0
W_A_Parish_8	7	0.0
T_H_Wharton_3	10	0.0
Winchester_Power_Park_1	8	0.0
Forney_Energy_Center_1	11	0.0
Loraine_Windpark_IV	12	24.0
Lone_Star_Wind_1_(Mesquite)	8	200.0
Colorado_Bend_Energy_Center_2	9	235.0
Inadale_Wind	9	196.6
Texas_Big_Spring_Wind_B	10	0.0
Tenaska_Kiamichi_Station_1	3	0.0
Tenaska_Kiamichi_Station_2	2	0.0
Permian_Basin_5	9	0.0
Lone_Star_Wind_2_(Post_Oak)_U2	11	100.0
Los_Vientos_Wind_I	7	200.1
DeCordova_3	8	0.0
Cameron_Wind	9	165.0
Lake_Hubbard_1	8	0.0
W_A_Parish_Petra_Nova	4	0.0
T_H_Wharton_G_1	7	0.0
Champion_Wind_Farm	2	126.5
Trinity_Hills_Wind_1	8	117.5
Keechi_Wind_138_KV_Joplin	7	110.0
Silver_Star_Wind	12	60.0
Mesquite_Creek_Wind_2	6	105.6
Powerlane_Plant_1	9	0.0
Goat_Wind	1	80.0
King_Mountain_Wind_SE	5	40.3
Greens_Bayou_83	3	0.0
Dansby_1	1	0.0
T_H_Wharton_GT_53	5	0.0
Arthur_Von_Rosenberg_1	6	458.0
Magic_Valley_Station	1	670.2
Trinidad_6	11	0.0
Silas_Ray_10	3	0.0
Lake_Hubbard_1	7	0.0
Greens_Bayou_84	8	0.0
Panhandle_Wind_2_U2	6	96.6
Monticello_U2	3	0.0
Greens_Bayou_81	7	0.0
South_Plains_Wind_1	9	102.0
South_Plains_Wind_1	5	102.0
McAdoo_Wind_Farm	11	150.0
Sam_Rayburn_10	4	0.0
Acacia_Solar	3	0.0
Elbow_Creek_Wind	7	118.7
Winchester_Power_Park_1	3	0.0
ExTex_La_Porte_Power_Station_AirPro_3	12	0.0
Loraine_Windpark_IV	11	24.0
Brazos_Valley_1	11	602.0
Decker_Creek_G1	11	0.0
Tenaska_Kiamichi_Station_1	6	0.0
Panther_Creek_2	8	115.5
Tenaska_Kiamichi_Station_2	11	0.0
Gregory_Power_Facility	1	388.5
Shannon_Wind	3	200.0
Sweeny_Cogen_Facility	8	265.831159
Laredo_Peaking_4	7	90.1
Laredo_Peaking_4	2	90.1
W_A_Parish_Petra_Nova	3	0.0
Handley_5	2	0.0
Champion_Wind_Farm	11	126.5
Ray_Olinger_1	1	0.0
Leon_Creek_Peaking_4	1	46.0
Silver_Star_Wind	5	60.0
DeCordova_2	11	0.0
Johnson_County	12	0.0
Ennis_Power_Station_1	5	0.0
Senate_Wind	9	150.0
Decker_Creek_1	12	315.0
South_Plains_Wind_1	3	102.0
Twin_Oaks_1	5	0.0
Sandow_U4	2	0.0
Loraine_Windpark_I	7	49.5
Wise_County_Power_LP	4	0.0
Hereford_Wind_V	9	100.0
Pearsall_IC_Engine_Plant_A	5	50.6
Permian_Basin_3	5	0.0
Monticello_U2	4	0.0
Trinity_Hills_Wind_2	7	107.5
O_W_Sommers_1	5	420.0
McAdoo_Wind_Farm	4	150.0
Whirlwind_Energy	11	0.0
Sand_Hill_Energy_Center_GT_2	3	0.0
Acacia_Solar	10	0.0
Sweetwater_Wind_3B	12	0.0
Sweetwater_Wind_1	12	0.0
Pearsall_IC_Engine_Plant_B	2	50.6
R_W_Miller_3	8	0.0
Decker_Creek_G1	12	0.0
Spinning_Spur_3_Wind_2	7	98.0
Webberville_Solar	9	26.7
Dallas-Fort_Worth_Area_LFG	9	0.0
Gulf_Wind_II	4	141.6
Spencer_4	1	0.0
Hydro_West_LZ	5	0.0
Martin_Lake_2	7	0.0
Laredo_Peaking_4	5	90.1
Logan's_Gap_Wind_I_U1	4	103.8
Leon_Creek_Peaking_1	3	0.0
Baytown_Energy_Center	9	794.8
Ray_Olinger_1	8	0.0
Keechi_Wind_138_KV_Joplin	9	110.0
Camp_Springs_Wind_1	6	130.5
Sandow_U5	3	0.0
Johnson_County	11	0.0
Red_Canyon_Wind	11	84.0
Dansby_2	2	0.0
Ennis_Power_Station_1	10	0.0
Capricorn_Ridge_Wind_3	2	149.5
King_Mountain_Wind_NE	10	79.3
Goat_Wind_2	11	69.6
T_H_Wharton_GT_56	12	0.0
SunEdison_CPS3_Somerset_1_Solar	8	5.6
V_H_Braunig_5	4	0.0
Greens_Bayou_73	9	0.0
Permian_Basin_3	7	0.0
Blue_Wing_2_Solar	3	7.3
Permian_Basin_4	11	0.0
Pearsall_IC_Engine_Plant_D	12	0.0
Gibbons_Creek_1	4	0.0
Pearsall_1	11	0.0
Colorado_Bend_Energy_Center_2	10	235.0
Logan's_Gap_Wind_I_U1	1	103.8
Whirlwind_Energy	12	0.0
Sand_Hill_Energy_Center_GT_2	10	0.0
SunEdison_Somerset_2_Solar	10	5.0
Grandview_1_(Conway)_GV1B	3	103.8
Pearsall_IC_Engine_Plant_B	11	0.0
R_W_Miller_3	3	0.0
Decker_Creek_G1	5	0.0
J_T_Deely_2	4	0.0
Trent_Wind_Farm	12	0.0
Cedar_Bayou_2	10	749.0
T_H_Wharton_GT_51	11	0.0
Texas_City_1	8	0.0
Briscoe_Wind_Farm	8	150.0
Gulf_Wind_II	11	141.6
Martin_Lake_1	9	0.0
Spencer_4	8	0.0
Freestone_Energy_Center_1	7	0.0
Martin_Lake_2	12	0.0
Laredo_Peaking_4	12	90.1
Greenville_Powerlane_IC1	10	0.0
Victoria_Power_Station	6	0.0
Ray_Olinger_4	4	0.0
Leon_Creek_Peaking_1	4	0.0
Panther_Creek_1	11	142.5
Texas_Big_Spring_Wind_A	12	0.0
DeCordova_1	4	0.0
Desert_Sky_Wind_Farm_2	1	76.5
Sand_Bluff_Wind_Farm	3	90.0
Camp_Springs_Wind_1	1	130.5
Johnson_County	2	0.0
Morgan_Creek_5	2	0.0
Red_Canyon_Wind	2	84.0
Dansby_2	9	0.0
Capricorn_Ridge_Wind_3	5	149.5
Hereford_Wind_G	11	99.9
W_A_Parish_3	1	0.0
V_H_Braunig_5	2	0.0
Graham_2	7	0.0
Greens_Bayou_73	2	0.0
Indian_Mesa_Wind_Farm	3	82.5
Fayette_Power_Project_2	5	0.0
Blue_Wing_2_Solar	10	7.3
Hackberry_Wind_Farm	4	163.5
Permian_Basin_4	2	0.0
Oak_Grove_SES_Unit_2	2	0.0
Gibbons_Creek_1	11	0.0
Penascal_Wind_1	1	160.8
Trinity_Hills_Wind_2	9	107.5
J_K_Spruce_1	4	0.0
SunEdison_Rabel_Road_Solar	5	9.9
Whirlwind_Energy	5	0.0
W_A_Parish_6	11	0.0
SunEdison_Somerset_2_Solar	1	5.0
Grandview_1_(Conway)_GV1B	10	103.8
Forney_Energy_Center_2	2	0.0
Inadale_Wind	8	196.6
Windthorst_2	5	67.6
Trent_Wind_Farm	7	0.0
South_Plains_Wind_2	5	98.0
Texas_City_1	1	0.0
Briscoe_Wind_Farm	3	150.0
Houston_Area_LFG	4	24.5
Texas_Gulf_Sulphur_(New_Gulf)	3	0.0
Freestone_Energy_Center_1	8	0.0
Channel_Energy_Center	11	686.6
Ocotillo_Wind_Farm	10	58.8
Greenville_Powerlane_IC1	3	0.0
Victoria_Power_Station	1	0.0
Pyron_Wind_Farm	1	249.0
Hydro_North_LZ	6	0.0
DeCordova_4	8	0.0
Panther_Creek_1	2	142.5
Texas_Big_Spring_Wind_A	7	0.0
DeCordova_1	3	0.0
Route_66_Wind	6	150.0
Greens_Bayou_5	10	371.0
W_A_Parish_3	4	0.0
W_A_Parish_6	3	0.0
Morgan_Creek_5	11	0.0
Red_Canyon_Wind	5	84.0
Ferguson_Replacement	2	509.8
Capricorn_Ridge_Wind_3	12	149.5
B_M_Davis_3	10	633.0
OCI_Alamo_3-Walzem_Solar	9	5.5
Lake_Hubbard_2	12	0.0
V_H_Braunig_6	7	0.0
Horse_Hollow_Wind_1	8	206.6
San_Miguel_1	6	0.0
Graham_2	8	0.0
Horse_Hollow_Wind_4	7	108.0
Fayette_Power_Project_2	12	0.0
Penascal_Wind_2	11	141.6
Oak_Grove_SES_Unit_2	11	0.0
Penascal_Wind_1	6	160.8
Sim_Gideon_2	5	0.0
Sweetwater_Wind_3B	6	0.0
V_H_Braunig_1	6	0.0
ExTex_La_Porte_Power_Station_AirPro_4	2	0.0
Rattlesnake_Den_Wind_1_G1	4	104.3
Hydro_North_LZ	12	0.0
Jumbo_Road_Wind_2	6	153.6
Frontera_1	7	524.0
Windthorst_2	10	67.6
Monticello_U1	6	0.0
South_Plains_Wind_2	12	98.0
Texas_City_1	6	0.0
Sand_Hill_Energy_Center_GT_2	12	0.0
Decker_Creek_2	3	420.0
Optim_Energy_Altura_Cogen	12	478.8
Channel_Energy_Center	12	686.6
Ocotillo_Wind_Farm	3	58.8
Nueces_Bay_8	7	633.0
Forney_Energy_Center_2	4	0.0
Decker_Creek_1	11	315.0
Corpus_Christi_Energy_Center	12	460.5
DeCordova_4	1	0.0
Panther_Creek_1	5	142.5
DeCordova_1	10	0.0
W_A_Parish_4	4	0.0
Morgan_Creek_6	5	0.0
Lone_Star_Wind_1_(Mesquite)	6	200.0
Laredo_Peaking_5	5	87.3
Austin_Area_LFG	6	6.4
B_M_Davis_3	3	633.0
Logan's_Gap_Wind_I_U1	5	103.8
Wolf_Flats_Wind_(Wind_Mgt)	4	0.0
Pecos_Wind_(Woodward_2)	11	77.2
Horse_Hollow_Wind_1	1	206.6
Powerlane_Plant_3	2	0.0
Snyder_Wind_Farm	8	63.0
Buffalo_Gap_Wind_Farm_3	9	170.2
Penascal_Wind_2	2	141.6
Oak_Grove_SES_Unit_2	12	0.0
Tenaska_Gateway_Station	2	0.0
Morgan_Creek_1	4	0.0
Lost_Pines_1	8	528.0
Wichita_Falls_Cogeneration_Plant	7	0.0
Twin_Oaks_1	2	0.0
Comanche_Peak_U1	3	1205.0
Javelina_Wind_Energy	7	250.0
V_H_Braunig_2	10	0.0
Sim_Gideon_3	3	0.0
Greens_Bayou_83	4	0.0
Frontera_1	12	524.0
BP_Chemicals_Green_Lake_Plant	4	8.0
Buffalo_Gap_Wind_Farm_2_2	7	117.0
Sandow_U5	5	0.0
Winchester_Power_Park_3	8	0.0
Sand_Hill_Energy_Center_GT_3	12	0.0
Lone_Star_Wind_2_(Post_Oak)_U2	4	100.0
Greenville_Powerlane_IC2	4	0.0
Sand_Hill_Energy_Center_GT_6	11	0.0
DeCordova_3	3	0.0
Victoria_Texas_Plant	10	0.0
Notrees_Battery_Facility	4	36.0
Corpus_Christi_Energy_Center	11	460.5
San_Jacinto_SES_CTG_2	4	81.0
Comanche_Peak_U2	6	316.895793
V_H_Braunig_8	12	0.0
Panda_Temple_II_STG	6	0.0
West_Texas_Wind_Energy	10	0.0
Spencer_5	6	0.0
Wolf_Flats_Wind_(Wind_Mgt)	5	0.0
T_H_Wharton_GT_55	11	0.0
Comanche_Peak_U1	9	1205.0
Laredo_Peaking_5	2	87.3
Ray_Olinger_3	10	0.0
Handley_4	2	0.0
Blue_Wing_1_Solar	7	7.6
Horse_Hollow_Wind_1	6	206.6
Powerlane_Plant_3	9	0.0
Snyder_Wind_Farm	1	63.0
Pyron_Wind_Farm	8	249.0
Decker_Creek_2	6	420.0
W_A_Parish_8	4	0.0
Ector_County_Energy	1	0.0
Dansby_3	1	0.0
Morgan_Creek_3	11	0.0
Loraine_Windpark_II	4	51.0
Capricorn_Ridge_Wind_2	3	186.0
Powerlane_Plant_3	1	0.0
V_H_Braunig_2	1	0.0
South_Texas_U1	2	1286.0
Rattlesnake_Den_Wind_1_G2	7	103.0
Pearsall_3	9	20.0
Jumbo_Road_Wind_2	8	153.6
Shannon_Wind	4	200.0
Cedar_Bayou_4	5	504.0
Monticello_U1	8	0.0
Bull_Creek_Wind_Plant_U2	7	90.0
O_W_Sommers_2	11	264.02738
Papalote_Creek_Wind_Farm	7	179.9
Limestone_2	1	0.0
Sand_Hill_Energy_Center_GT_3	5	0.0
Deer_Park_Energy_Center_1	3	1152.0
Greenville_Powerlane_IC2	11	0.0
Green_Pastures_Wind_1	5	150.0
King_Mountain_Wind_NW	6	79.3
Victoria_Texas_Plant	3	0.0
R_W_Miller_2	4	0.0
Corpus_Christi_Energy_Center	2	460.5
J_T_Deely_1	9	0.0
T_H_Wharton_GT_52	9	0.0
V_H_Braunig_8	7	0.0
Mesquite_Creek_Wind_2	2	105.6
Panda_Temple_II_CTG1	10	0.0
Barton_Chapel_Wind	6	120.0
Harbor_Wind	11	9.0
Laredo_Peaking_5	11	87.3
Equistar_Corpus_Christi	12	12.0
Ray_Olinger_3	1	0.0
Horse_Hollow_Wind_2	2	158.0
Leon_Creek_Peaking_2	1	0.0
W_A_Parish_4	1	0.0
Panhandle_Wind_1_U2	10	109.2
Spinning_Spur_Wind_Two	7	161.0
Buffalo_Gap_Wind_Farm_3	7	170.2
Morgan_Creek_2	7	0.0
Ector_County_Energy	8	0.0
Dansby_3	10	0.0
Bryan_Atkins_7	4	0.0
Green_Mountain_Wind_(Brazos)_U1	6	99.0
Lost_Pines_1	11	528.0
V_H_Braunig_7	3	0.0
T_H_Wharton_3	4	0.0
Javelina_Wind_Energy	9	250.0
Graham_1	2	0.0
Oyster_Creek_Unit_VIII	11	404.5
Fayette_Power_Project_3	10	0.0
Sweetwater_Wind_4-4A	9	0.0
Lamar_Power_Project_1	4	0.0
Oak_Grove_SES_Unit_1	7	0.0
OCI_Alamo_2-St._Hedwig_Solar	3	4.4
Sandow_U5	11	0.0
Papalote_Creek_Wind_Farm	12	179.9
Winchester_Power_Park_3	6	0.0
Deer_Park_Energy_Center_1	8	1152.0
Green_Pastures_Wind_1	2	150.0
Capricorn_Ridge_Wind_1	7	214.5
Lone_Star_Wind_2_(Post_Oak)_U1	6	100.0
Barton_Chapel_Wind	3	120.0
Capricorn_Ridge_Wind_1	12	214.5
